epoch,step,test_loss,train_loss_epoch,train_loss_step,val_loss
0,0,,,,0.4981505572795868
0,0,,,1.2127026319503784,
0,1,,,0.8786770105361938,
0,2,,,0.6773874163627625,
0,3,,,0.8094748854637146,
0,4,,,1.0040663480758667,
0,5,,,0.8274471759796143,
0,6,,,0.838201642036438,
0,7,,,0.6292858123779297,
0,8,,,0.9554745554924011,
0,9,,,0.7593442797660828,
0,10,,,0.8524870872497559,
0,11,,,0.7525138854980469,
0,12,,,0.9379875659942627,
0,13,,,0.7367947697639465,
0,13,,,,0.2922487258911133
0,13,1.0116287469863892,0.8505276441574097,,
1,14,,,0.8263561129570007,
1,15,,,0.6796013712882996,
1,16,,,0.5496913194656372,
1,17,,,0.6622258424758911,
1,18,,,0.8239963054656982,
1,19,,,0.7138493061065674,
1,20,,,0.7527159452438354,
1,21,,,0.5748581886291504,
1,22,,,0.8531981706619263,
1,23,,,0.6923354864120483,
1,24,,,0.7959380149841309,
1,25,,,0.6838809251785278,
1,26,,,0.8539239764213562,
1,27,,,0.6783032417297363,
1,27,,,,0.2816377878189087
1,27,0.9426141381263733,0.7253994345664978,,
2,28,,,0.7809081077575684,
2,29,,,0.6317468881607056,
2,30,,,0.5043597221374512,
2,31,,,0.6156222820281982,
2,32,,,0.7771162986755371,
2,33,,,0.6880404353141785,
2,34,,,0.6990045309066772,
2,35,,,0.5524842739105225,
2,36,,,0.803351879119873,
2,37,,,0.6637406349182129,
2,38,,,0.7416865229606628,
2,39,,,0.644241213798523,
2,40,,,0.8338095545768738,
2,41,,,0.658868670463562,
2,41,,,,0.27769768238067627
2,41,0.8885188102722168,0.6859605312347412,,
3,42,,,0.739263653755188,
3,43,,,0.6029750108718872,
3,44,,,0.4929428994655609,
3,45,,,0.5849310755729675,
3,46,,,0.7287530899047852,
3,47,,,0.6680154800415039,
3,48,,,0.6983269453048706,
3,49,,,0.5236599445343018,
3,50,,,0.7724264860153198,
3,51,,,0.6471981406211853,
3,52,,,0.749121367931366,
3,53,,,0.6569135189056396,
3,54,,,0.7856079936027527,
3,55,,,0.6524041295051575,
3,55,,,,0.27319806814193726
3,55,0.9053014516830444,0.6647425889968872,,
4,56,,,0.7550156116485596,
4,57,,,0.6219744086265564,
4,58,,,0.4716970920562744,
4,59,,,0.5798954963684082,
4,60,,,0.7656503915786743,
4,61,,,0.6816040873527527,
4,62,,,0.6858007907867432,
4,63,,,0.5218604803085327,
4,64,,,0.7826199531555176,
4,65,,,0.6984138488769531,
4,66,,,0.7477401494979858,
4,67,,,0.6201431155204773,
4,68,,,0.784842848777771,
4,69,,,0.6637035012245178,
4,69,,,,0.2823654115200043
4,69,0.8816729187965393,0.6702139973640442,,
5,70,,,0.7333824038505554,
5,71,,,0.5804703235626221,
5,72,,,0.47372400760650635,
5,73,,,0.5709562301635742,
5,74,,,0.7114962339401245,
5,75,,,0.635435938835144,
5,76,,,0.6552748084068298,
5,77,,,0.5120319724082947,
5,78,,,0.7389445304870605,
5,79,,,0.6276290416717529,
5,80,,,0.6916294097900391,
5,81,,,0.6030927896499634,
5,82,,,0.7582812309265137,
5,83,,,0.6310611367225647,
5,83,,,,0.2672375738620758
5,83,0.8597797155380249,0.6375308036804199,,
6,84,,,0.6846611499786377,
6,85,,,0.5612858533859253,
6,86,,,0.46083152294158936,
6,87,,,0.5537905693054199,
6,88,,,0.6810808181762695,
6,89,,,0.6236284971237183,
6,90,,,0.6442822813987732,
6,91,,,0.5065825581550598,
6,92,,,0.7208386659622192,
6,93,,,0.6184778213500977,
6,94,,,0.6866859793663025,
6,95,,,0.5961467623710632,
6,96,,,0.7395375967025757,
6,97,,,0.6207194924354553,
6,97,,,,0.26956331729888916
6,97,0.8479970693588257,0.6213387846946716,,
7,98,,,0.6683539748191833,
7,99,,,0.551615297794342,
7,100,,,0.45394229888916016,
7,101,,,0.5352035760879517,
7,102,,,0.6586570739746094,
7,103,,,0.6146288514137268,
7,104,,,0.6314635872840881,
7,105,,,0.4870288074016571,
7,106,,,0.6976839900016785,
7,107,,,0.6081604957580566,
7,108,,,0.6500163674354553,
7,109,,,0.5727939009666443,
7,110,,,0.7354514002799988,
7,111,,,0.6157407164573669,
7,111,,,,0.269888699054718
7,111,0.8767779469490051,0.6055393815040588,,
8,112,,,0.6427670121192932,
8,113,,,0.5372319221496582,
8,114,,,0.46205589175224304,
8,115,,,0.5527447462081909,
8,116,,,0.6884323954582214,
8,117,,,0.5937194228172302,
8,118,,,0.6274083852767944,
8,119,,,0.5063120126724243,
8,120,,,0.7264267802238464,
8,121,,,0.6029313206672668,
8,122,,,0.6466744542121887,
8,123,,,0.6012471914291382,
8,124,,,0.7200868129730225,
8,125,,,0.6098877787590027,
8,125,,,,0.26818591356277466
8,125,0.8916102051734924,0.6083898544311523,,
9,126,,,0.6318225860595703,
9,127,,,0.577098548412323,
9,128,,,0.4671325385570526,
9,129,,,0.5468797087669373,
9,130,,,0.6350339651107788,
9,131,,,0.5804383158683777,
9,132,,,0.6650984287261963,
9,133,,,0.5043717622756958,
9,134,,,0.7043142318725586,
9,135,,,0.5903840065002441,
9,136,,,0.6553639769554138,
9,137,,,0.5792884826660156,
9,138,,,0.7105223536491394,
9,139,,,0.5876139998435974,
9,139,,,,0.27007701992988586
9,139,0.8811818957328796,0.6028664112091064,,
10,140,,,0.6140126585960388,
10,141,,,0.5324203968048096,
10,142,,,0.4402914047241211,
10,143,,,0.5182943940162659,
10,144,,,0.6138414740562439,
10,145,,,0.5675691962242126,
10,146,,,0.6102365851402283,
10,147,,,0.4650443196296692,
10,148,,,0.6593660116195679,
10,149,,,0.579364538192749,
10,150,,,0.6151981353759766,
10,151,,,0.5487991571426392,
10,152,,,0.6734573841094971,
10,153,,,0.5764133930206299,
10,153,,,,0.27269992232322693
10,153,0.9043764472007751,0.5723601579666138,,
11,154,,,0.5909373164176941,
11,155,,,0.518265962600708,
11,156,,,0.427669495344162,
11,157,,,0.5068238973617554,
11,158,,,0.5932254791259766,
11,159,,,0.5490256547927856,
11,160,,,0.6043956279754639,
11,161,,,0.4689639210700989,
11,162,,,0.660571277141571,
11,163,,,0.5697387456893921,
11,164,,,0.6042925119400024,
11,165,,,0.5278283357620239,
11,166,,,0.6603710651397705,
11,167,,,0.5687282085418701,
11,167,,,,0.27805906534194946
11,167,0.9459771513938904,0.560592532157898,,
12,168,,,0.5934906005859375,
12,169,,,0.5275290608406067,
12,170,,,0.42858991026878357,
12,171,,,0.49792593717575073,
12,172,,,0.5730780363082886,
12,173,,,0.5369702577590942,
12,174,,,0.5949358940124512,
12,175,,,0.45195960998535156,
12,176,,,0.6589481830596924,
12,177,,,0.5816641449928284,
12,178,,,0.6094530820846558,
12,179,,,0.5210887789726257,
12,180,,,0.6404865980148315,
12,181,,,0.5544290542602539,
12,181,,,,0.2792431712150574
12,181,0.9433853626251221,0.5550531148910522,,
13,182,,,0.5617503523826599,
13,183,,,0.511290431022644,
13,184,,,0.4502195715904236,
13,185,,,0.519106388092041,
13,186,,,0.5978294610977173,
13,187,,,0.5443581938743591,
13,188,,,0.6194558143615723,
13,189,,,0.49259036779403687,
13,190,,,0.6633989214897156,
13,191,,,0.5439157485961914,
13,192,,,0.6437574625015259,
13,193,,,0.6415600180625916,
13,194,,,0.7386619448661804,
13,195,,,0.571688175201416,
13,195,,,,0.271575927734375
13,195,0.9209887981414795,0.5786980986595154,,
14,196,,,0.5888887643814087,
14,197,,,0.5609511733055115,
14,198,,,0.4556097984313965,
14,199,,,0.5244378447532654,
14,200,,,0.5933901071548462,
14,201,,,0.5539325475692749,
14,202,,,0.6074609756469727,
14,203,,,0.45605677366256714,
14,204,,,0.618783175945282,
14,205,,,0.5534149408340454,
14,206,,,0.599190890789032,
14,207,,,0.5233380198478699,
14,208,,,0.6385964751243591,
14,209,,,0.543083906173706,
14,209,,,,0.26487165689468384
14,209,0.8937793374061584,0.5587157011032104,,
15,210,,,0.569927453994751,
15,211,,,0.49985140562057495,
15,212,,,0.4169132113456726,
15,213,,,0.47295063734054565,
15,214,,,0.5496723055839539,
15,215,,,0.5085021257400513,
15,216,,,0.5716626644134521,
15,217,,,0.43256255984306335,
15,218,,,0.5991721153259277,
15,219,,,0.556161105632782,
15,220,,,0.5768318176269531,
15,221,,,0.4900394082069397,
15,222,,,0.6043173670768738,
15,223,,,0.5312724709510803,
15,223,,,,0.2639616131782532
15,223,0.8781248331069946,0.5270366072654724,,
16,224,,,0.5495691299438477,
16,225,,,0.49024125933647156,
16,226,,,0.402593731880188,
16,227,,,0.4591711461544037,
16,228,,,0.5324296951293945,
16,229,,,0.4931412935256958,
16,230,,,0.5574774146080017,
16,231,,,0.4193466603755951,
16,232,,,0.5715259313583374,
16,233,,,0.5245878100395203,
16,234,,,0.5730573534965515,
16,235,,,0.4916228652000427,
16,236,,,0.5985425710678101,
16,237,,,0.500469446182251,
16,237,,,,0.2653910517692566
16,237,0.9113551378250122,0.511954665184021,,
17,238,,,0.5162338614463806,
17,239,,,0.4808589816093445,
17,240,,,0.40310585498809814,
17,241,,,0.4645446240901947,
17,242,,,0.5391091108322144,
17,243,,,0.4795472323894501,
17,244,,,0.565450131893158,
17,245,,,0.42527979612350464,
17,246,,,0.5673587322235107,
17,247,,,0.505645215511322,
17,248,,,0.547935962677002,
17,249,,,0.47462376952171326,
17,250,,,0.5888495445251465,
17,251,,,0.4810417592525482,
17,251,,,,0.26814785599708557
17,251,0.9708431959152222,0.5033248662948608,,
18,252,,,0.5184716582298279,
18,253,,,0.46768897771835327,
18,254,,,0.39125391840934753,
18,255,,,0.4610113799571991,
18,256,,,0.5541201233863831,
18,257,,,0.49699145555496216,
18,258,,,0.5456238985061646,
18,259,,,0.41904985904693604,
18,260,,,0.5680110454559326,
18,261,,,0.5495581030845642,
18,262,,,0.574479341506958,
18,263,,,0.4660496413707733,
18,264,,,0.5773179531097412,
18,265,,,0.48972490429878235,
18,265,,,,0.2711687386035919
18,265,0.971709668636322,0.5060319900512695,,
19,266,,,0.5088092684745789,
19,267,,,0.47313225269317627,
19,268,,,0.39720988273620605,
19,269,,,0.4412205219268799,
19,270,,,0.5155736207962036,
19,271,,,0.46233829855918884,
19,272,,,0.5568638443946838,
19,273,,,0.4401744604110718,
19,274,,,0.569861888885498,
19,275,,,0.49832987785339355,
19,276,,,0.5747917294502258,
19,277,,,0.5519499778747559,
19,278,,,0.7758779525756836,
19,279,,,0.552688717842102,
19,279,,,,0.2751406729221344
19,279,1.0880203247070312,0.5220900177955627,,
20,280,,,0.530382513999939,
20,281,,,0.48268580436706543,
20,282,,,0.4061836004257202,
20,283,,,0.48122701048851013,
20,284,,,0.5907305479049683,
20,285,,,0.5252509117126465,
20,286,,,0.5897208452224731,
20,287,,,0.46973857283592224,
20,288,,,0.6565459966659546,
20,289,,,0.5648120045661926,
20,290,,,0.592357873916626,
20,291,,,0.5134645700454712,
20,292,,,0.6015024781227112,
20,293,,,0.498909592628479,
20,293,,,,0.28833988308906555
20,293,1.0343676805496216,0.5368111729621887,,
21,294,,,0.5307339429855347,
21,295,,,0.5148054957389832,
21,296,,,0.42678236961364746,
21,297,,,0.5061349868774414,
21,298,,,0.5481125712394714,
21,299,,,0.5230656266212463,
21,300,,,0.5800613760948181,
21,301,,,0.44267427921295166,
21,302,,,0.5884270668029785,
21,303,,,0.5386782884597778,
21,304,,,0.5545507669448853,
21,305,,,0.49368128180503845,
21,306,,,0.6078057885169983,
21,307,,,0.5093976855278015,
21,307,,,,0.26385214924812317
21,307,1.0909138917922974,0.5264456272125244,,
22,308,,,0.5470799207687378,
22,309,,,0.5056102871894836,
22,310,,,0.4239085912704468,
22,311,,,0.47973132133483887,
22,312,,,0.533860445022583,
22,313,,,0.5122969746589661,
22,314,,,0.5592575669288635,
22,315,,,0.4229297637939453,
22,316,,,0.5589616298675537,
22,317,,,0.5235205888748169,
22,318,,,0.5600647330284119,
22,319,,,0.5096117258071899,
22,320,,,0.6240556240081787,
22,321,,,0.5027315020561218,
22,321,,,,0.2936127185821533
22,321,1.089846134185791,0.5191975831985474,,
23,322,,,0.5706848502159119,
23,323,,,0.5117439031600952,
23,324,,,0.41999030113220215,
23,325,,,0.4839351773262024,
23,326,,,0.5281242728233337,
23,327,,,0.4802670478820801,
23,328,,,0.5450398325920105,
23,329,,,0.4192330241203308,
23,330,,,0.5879365801811218,
23,331,,,0.5488448143005371,
23,332,,,0.5602374076843262,
23,333,,,0.5083051919937134,
23,334,,,0.6251983642578125,
23,335,,,0.5056187510490417,
23,335,,,,0.2843804955482483
23,335,0.9170136451721191,0.5214358568191528,,
24,336,,,0.5723418593406677,
24,337,,,0.4778432250022888,
24,338,,,0.4110451936721802,
24,339,,,0.4990924596786499,
24,340,,,0.6036062240600586,
24,341,,,0.5477001070976257,
24,342,,,0.5909723043441772,
24,343,,,0.44398200511932373,
24,344,,,0.5689305663108826,
24,345,,,0.5295575261116028,
24,346,,,0.549296498298645,
24,347,,,0.5247676372528076,
24,348,,,0.6617227792739868,
24,349,,,0.5462274551391602,
24,349,,,,0.3005286157131195
24,349,0.975972592830658,0.5374531149864197,,
25,350,,,0.6331865787506104,
25,351,,,0.5413922667503357,
25,352,,,0.41975295543670654,
25,353,,,0.4561622142791748,
25,354,,,0.5382908582687378,
25,355,,,0.5058119297027588,
25,356,,,0.5842155814170837,
25,357,,,0.4807167053222656,
25,358,,,0.6397095918655396,
25,359,,,0.6391728520393372,
25,360,,,0.6261513829231262,
25,361,,,0.5158517360687256,
25,362,,,0.6129631996154785,
25,363,,,0.5175491571426392,
25,363,,,,0.32242563366889954
25,363,0.940781831741333,0.5515393018722534,,
26,364,,,0.5746084451675415,
26,365,,,0.5280258059501648,
26,366,,,0.4446152150630951,
26,367,,,0.4999355971813202,
26,368,,,0.5820512771606445,
26,369,,,0.5315598845481873,
26,370,,,0.5749210715293884,
26,371,,,0.4445531368255615,
26,372,,,0.5810043811798096,
26,373,,,0.5427603125572205,
26,374,,,0.5739784836769104,
26,375,,,0.4934096336364746,
26,376,,,0.6249738931655884,
26,377,,,0.47363540530204773,
26,377,,,,0.26639509201049805
26,377,1.0614155530929565,0.5349421501159668,,
27,378,,,0.5466246604919434,
27,379,,,0.5166951417922974,
27,380,,,0.4172660708427429,
27,381,,,0.4534970223903656,
27,382,,,0.4894263744354248,
27,383,,,0.46266767382621765,
27,384,,,0.5634157657623291,
27,385,,,0.447552889585495,
27,386,,,0.5767416954040527,
27,387,,,0.5168294906616211,
27,388,,,0.5372437834739685,
27,389,,,0.46681874990463257,
27,390,,,0.549201488494873,
27,391,,,0.472261905670166,
27,391,,,,0.31471341848373413
27,391,1.1145343780517578,0.5018199682235718,,
28,392,,,0.4980458617210388,
28,393,,,0.49213847517967224,
28,394,,,0.41280293464660645,
28,395,,,0.46444201469421387,
28,396,,,0.5071265697479248,
28,397,,,0.47797369956970215,
28,398,,,0.5380095839500427,
28,399,,,0.4043014943599701,
28,400,,,0.5294792652130127,
28,401,,,0.5026293992996216,
28,402,,,0.5378017425537109,
28,403,,,0.504602313041687,
28,404,,,0.5853474140167236,
28,405,,,0.4553266763687134,
28,405,,,,0.2857096195220947
28,405,0.9626967906951904,0.4944465756416321,,
29,406,,,0.4885540008544922,
29,407,,,0.4579617977142334,
29,408,,,0.38582372665405273,
29,409,,,0.44869741797447205,
29,410,,,0.5235971808433533,
29,411,,,0.49637743830680847,
29,412,,,0.5600053668022156,
29,413,,,0.41157183051109314,
29,414,,,0.5481337308883667,
29,415,,,0.5025885701179504,
29,416,,,0.5013329386711121,
29,417,,,0.4622151851654053,
29,418,,,0.5551197528839111,
29,419,,,0.47015175223350525,
29,419,,,,0.2921055853366852
29,419,1.0104016065597534,0.486955851316452,,
30,420,1.090914011001587,,,
