epoch,step,test_loss,train_loss_epoch,train_loss_step,val_loss
0,0,,,,1.0764254331588745
0,0,,,1.1040360927581787,
0,1,,,2.853408098220825,
0,2,,,0.7565078735351562,
0,3,,,1.5076017379760742,
0,4,,,0.9268902540206909,
0,5,,,0.5199615359306335,
0,6,,,0.7100925445556641,
0,7,,,0.9312422275543213,
0,8,,,0.646827220916748,
0,9,,,0.4495088756084442,
0,10,,,0.5290051698684692,
0,11,,,0.6553709506988525,
0,12,,,0.7022787928581238,
0,13,,,0.46010690927505493,
0,14,,,0.41793689131736755,
0,15,,,0.4792402386665344,
0,16,,,0.4812643826007843,
0,17,,,0.5838450193405151,
0,18,,,0.49553772807121277,
0,19,,,0.3827475905418396,
0,20,,,0.4617454409599304,
0,21,,,0.38644006848335266,
0,22,,,0.3907364308834076,
0,23,,,0.4360222816467285,
0,24,,,0.41291487216949463,
0,25,,,0.28099822998046875,
0,26,,,0.37346553802490234,
0,27,,,0.3231339156627655,
0,28,,,0.5119340419769287,
0,29,,,0.3953314423561096,
0,30,,,0.29790109395980835,
0,31,,,0.48133498430252075,
0,32,,,0.335612952709198,
0,33,,,0.34988611936569214,
0,34,,,0.33874213695526123,
0,35,,,0.377609521150589,
0,36,,,0.3061852753162384,
0,37,,,0.3366793096065521,
0,38,,,0.3391548693180084,
0,39,,,0.40028804540634155,
0,40,,,0.3766430616378784,
0,41,,,0.34121766686439514,
0,42,,,0.2729727029800415,
0,43,,,0.39560946822166443,
0,44,,,0.35714465379714966,
0,45,,,0.21160352230072021,
0,46,,,0.3665866255760193,
0,47,,,0.33993005752563477,
0,48,,,0.3177974224090576,
0,49,,,0.3286527395248413,
0,50,,,0.24566586315631866,
0,51,,,0.38941505551338196,
0,52,,,0.29133984446525574,
0,53,,,0.27453917264938354,
0,54,,,0.33449822664260864,
0,55,,,0.3795401155948639,
0,56,,,0.28645822405815125,
0,57,,,0.3120364546775818,
0,58,,,0.3188331127166748,
0,59,,,0.3504445254802704,
0,60,,,0.3658466339111328,
0,61,,,0.40013888478279114,
0,62,,,0.3395235538482666,
0,63,,,0.3654162287712097,
0,64,,,0.3185715675354004,
0,65,,,0.36400049924850464,
0,66,,,0.23276162147521973,
0,67,,,0.2902653217315674,
0,68,,,0.3108959496021271,
0,69,,,0.24199068546295166,
0,70,,,0.2830442786216736,
0,71,,,0.34636783599853516,
0,72,,,0.40174007415771484,
0,73,,,0.34241098165512085,
0,74,,,0.2845727801322937,
0,75,,,0.23814621567726135,
0,76,,,0.3134339153766632,
0,77,,,0.30647605657577515,
0,78,,,0.2760131061077118,
0,79,,,0.3081921637058258,
0,80,,,0.2141207605600357,
0,81,,,0.3639221489429474,
0,82,,,0.24990910291671753,
0,83,,,0.33402562141418457,
0,84,,,0.2609950602054596,
0,85,,,0.3748913109302521,
0,86,,,0.2119208127260208,
0,87,,,0.28137707710266113,
0,88,,,0.24278977513313293,
0,89,,,0.23733878135681152,
0,90,,,0.2896052598953247,
0,91,,,0.380883127450943,
0,92,,,0.2966805398464203,
0,93,,,0.3192063271999359,
0,94,,,0.28480058908462524,
0,95,,,0.3295139968395233,
0,96,,,0.3802530765533447,
0,97,,,0.20210441946983337,
0,98,,,0.26370769739151,
0,99,,,0.2512243688106537,
0,100,,,0.18473473191261292,
0,101,,,0.26184290647506714,
0,102,,,0.3318301737308502,
0,103,,,0.29245883226394653,
0,104,,,0.2611153721809387,
0,105,,,0.28793051838874817,
0,106,,,0.36752164363861084,
0,107,,,0.1779172271490097,
0,108,,,0.29664987325668335,
0,109,,,0.2084432691335678,
0,110,,,0.2341790348291397,
0,111,,,0.25598105788230896,
0,112,,,0.2688935399055481,
0,113,,,0.2736627459526062,
0,114,,,0.26573431491851807,
0,115,,,0.24973082542419434,
0,116,,,0.25483304262161255,
0,117,,,0.3158120810985565,
0,118,,,0.2850642502307892,
